"base_oecd","base_countr","gender","basc_acadag","cluster6","count"
"Social_Sciences","Qatar","fem","6-9","LW",2
"Social_Sciences","Qatar","fem","6-9","ML",3
"Social_Sciences","Qatar","fem","6-9","HG",1
"Social_Sciences","Qatar","mal","6-9","BT",2
"Social_Sciences","Qatar","mal","6-9","LW",9
"Social_Sciences","Qatar","mal","6-9","ML",5
"Social_Sciences","Qatar","mal","6-9","MH",2
"Social_Sciences","Qatar","mal","6-9","HG",5
"Social_Sciences","Qatar","mal","6-9","TP",6
"Social_Sciences","Reunion","fem","6-9","LW",1
"Social_Sciences","Reunion","mal","6-9","BT",1
"Social_Sciences","Reunion","mal","6-9","LW",2
"Social_Sciences","Reunion","mal","6-9","TP",1
"Social_Sciences","Romania","fem","6-9","BT",23
"Social_Sciences","Romania","fem","6-9","LW",8
"Social_Sciences","Romania","fem","6-9","ML",36
"Social_Sciences","Romania","fem","6-9","HG",5
"Social_Sciences","Romania","fem","6-9","TP",7
"Social_Sciences","Romania","mal","6-9","BT",13
"Social_Sciences","Romania","mal","6-9","LW",4
"Social_Sciences","Romania","mal","6-9","ML",23
"Social_Sciences","Romania","mal","6-9","MH",2
"Social_Sciences","Romania","mal","6-9","HG",2
"Social_Sciences","Romania","mal","6-9","TP",15
"Social_Sciences","Romania","unkn","6-9","BT",5
"Social_Sciences","Romania","unkn","6-9","ML",5
"Social_Sciences","Romania","unkn","6-9","HG",1
"Social_Sciences","Romania","unkn","6-9","TP",2
"Social_Sciences","Russia","fem","6-9","BT",39
"Social_Sciences","Russia","fem","6-9","LW",25
"Social_Sciences","Russia","fem","6-9","ML",130
"Social_Sciences","Russia","fem","6-9","MH",7
"Social_Sciences","Russia","fem","6-9","HG",27
"Social_Sciences","Russia","fem","6-9","TP",91
"Social_Sciences","Russia","mal","6-9","BT",37
"Social_Sciences","Russia","mal","6-9","LW",12
"Social_Sciences","Russia","mal","6-9","ML",115
"Social_Sciences","Russia","mal","6-9","MH",9
"Social_Sciences","Russia","mal","6-9","HG",20
"Social_Sciences","Russia","mal","6-9","TP",83
"Social_Sciences","Russia","unkn","6-9","BT",17
"Social_Sciences","Russia","unkn","6-9","LW",3
"Social_Sciences","Russia","unkn","6-9","ML",22
"Social_Sciences","Russia","unkn","6-9","MH",1
"Social_Sciences","Russia","unkn","6-9","HG",1
"Social_Sciences","Russia","unkn","6-9","TP",17
"Social_Sciences","Rwanda","fem","6-9","LW",1
"Social_Sciences","Rwanda","mal","6-9","ML",1
"Social_Sciences","Samoa","fem","6-9","BT",1
"Social_Sciences","Saudi Arabia","fem","6-9","BT",3
"Social_Sciences","Saudi Arabia","fem","6-9","LW",3
"Social_Sciences","Saudi Arabia","fem","6-9","ML",6
"Social_Sciences","Saudi Arabia","fem","6-9","MH",2
"Social_Sciences","Saudi Arabia","fem","6-9","HG",4
"Social_Sciences","Saudi Arabia","mal","6-9","BT",9
"Social_Sciences","Saudi Arabia","mal","6-9","LW",10
"Social_Sciences","Saudi Arabia","mal","6-9","ML",17
"Social_Sciences","Saudi Arabia","mal","6-9","MH",5
"Social_Sciences","Saudi Arabia","mal","6-9","HG",6
"Social_Sciences","Saudi Arabia","mal","6-9","TP",10
"Social_Sciences","Saudi Arabia","unkn","6-9","LW",1
"Social_Sciences","Saudi Arabia","unkn","6-9","ML",1
"Social_Sciences","Senegal","mal","6-9","BT",3
"Social_Sciences","Serbia","fem","6-9","BT",17
"Social_Sciences","Serbia","fem","6-9","LW",4
"Social_Sciences","Serbia","fem","6-9","ML",19
"Social_Sciences","Serbia","fem","6-9","HG",3
"Social_Sciences","Serbia","fem","6-9","TP",4
"Social_Sciences","Serbia","mal","6-9","BT",7
"Social_Sciences","Serbia","mal","6-9","LW",1
"Social_Sciences","Serbia","mal","6-9","ML",15
"Social_Sciences","Serbia","mal","6-9","HG",1
"Social_Sciences","Serbia","mal","6-9","TP",4
"Social_Sciences","Slovakia","fem","6-9","BT",6
"Social_Sciences","Slovakia","fem","6-9","LW",2
"Social_Sciences","Slovakia","fem","6-9","ML",21
"Social_Sciences","Slovakia","fem","6-9","HG",2
"Social_Sciences","Slovakia","fem","6-9","TP",7
"Social_Sciences","Slovakia","mal","6-9","BT",10
"Social_Sciences","Slovakia","mal","6-9","LW",1
"Social_Sciences","Slovakia","mal","6-9","ML",20
"Social_Sciences","Slovakia","mal","6-9","MH",3
"Social_Sciences","Slovakia","mal","6-9","HG",1
"Social_Sciences","Slovakia","mal","6-9","TP",11
"Social_Sciences","Slovakia","unkn","6-9","LW",1
"Social_Sciences","Slovakia","unkn","6-9","ML",1
"Social_Sciences","Slovenia","fem","6-9","BT",13
"Social_Sciences","Slovenia","fem","6-9","LW",2
"Social_Sciences","Slovenia","fem","6-9","ML",14
"Social_Sciences","Slovenia","fem","6-9","MH",1
"Social_Sciences","Slovenia","fem","6-9","HG",1
"Social_Sciences","Slovenia","fem","6-9","TP",1
"Social_Sciences","Slovenia","mal","6-9","BT",7
"Social_Sciences","Slovenia","mal","6-9","LW",2
"Social_Sciences","Slovenia","mal","6-9","ML",9
"Social_Sciences","Slovenia","mal","6-9","TP",4
"Social_Sciences","Slovenia","unkn","6-9","BT",1
"Social_Sciences","Slovenia","unkn","6-9","ML",1
"Social_Sciences","South Africa","fem","6-9","BT",77
"Social_Sciences","South Africa","fem","6-9","LW",22
"Social_Sciences","South Africa","fem","6-9","ML",81
"Social_Sciences","South Africa","fem","6-9","MH",14
"Social_Sciences","South Africa","fem","6-9","HG",4
"Social_Sciences","South Africa","fem","6-9","TP",19
"Social_Sciences","South Africa","mal","6-9","BT",54
"Social_Sciences","South Africa","mal","6-9","LW",24
"Social_Sciences","South Africa","mal","6-9","ML",87
"Social_Sciences","South Africa","mal","6-9","MH",12
"Social_Sciences","South Africa","mal","6-9","HG",7
"Social_Sciences","South Africa","mal","6-9","TP",34
"Social_Sciences","South Africa","unkn","6-9","BT",16
"Social_Sciences","South Africa","unkn","6-9","LW",1
"Social_Sciences","South Africa","unkn","6-9","ML",27
"Social_Sciences","South Africa","unkn","6-9","MH",5
"Social_Sciences","South Africa","unkn","6-9","TP",9
"Social_Sciences","South Korea","fem","6-9","BT",52
"Social_Sciences","South Korea","fem","6-9","LW",48
"Social_Sciences","South Korea","fem","6-9","ML",89
"Social_Sciences","South Korea","fem","6-9","MH",27
"Social_Sciences","South Korea","fem","6-9","HG",41
"Social_Sciences","South Korea","fem","6-9","TP",37
"Social_Sciences","South Korea","mal","6-9","BT",111
"Social_Sciences","South Korea","mal","6-9","LW",78
"Social_Sciences","South Korea","mal","6-9","ML",153
"Social_Sciences","South Korea","mal","6-9","MH",33
"Social_Sciences","South Korea","mal","6-9","HG",61
"Social_Sciences","South Korea","mal","6-9","TP",88
"Social_Sciences","South Korea","unkn","6-9","BT",56
"Social_Sciences","South Korea","unkn","6-9","LW",32
"Social_Sciences","South Korea","unkn","6-9","ML",78
"Social_Sciences","South Korea","unkn","6-9","MH",17
"Social_Sciences","South Korea","unkn","6-9","HG",13
"Social_Sciences","South Korea","unkn","6-9","TP",19
"Social_Sciences","Spain","fem","6-9","BT",320
"Social_Sciences","Spain","fem","6-9","LW",59
"Social_Sciences","Spain","fem","6-9","ML",419
"Social_Sciences","Spain","fem","6-9","MH",37
"Social_Sciences","Spain","fem","6-9","HG",70
"Social_Sciences","Spain","fem","6-9","TP",92
"Social_Sciences","Spain","mal","6-9","BT",293
"Social_Sciences","Spain","mal","6-9","LW",46
"Social_Sciences","Spain","mal","6-9","ML",388
"Social_Sciences","Spain","mal","6-9","MH",43
"Social_Sciences","Spain","mal","6-9","HG",66
"Social_Sciences","Spain","mal","6-9","TP",103
"Social_Sciences","Spain","unkn","6-9","BT",49
"Social_Sciences","Spain","unkn","6-9","LW",4
"Social_Sciences","Spain","unkn","6-9","ML",48
"Social_Sciences","Spain","unkn","6-9","MH",5
"Social_Sciences","Spain","unkn","6-9","HG",3
"Social_Sciences","Spain","unkn","6-9","TP",11
"Social_Sciences","Sri Lanka","fem","6-9","BT",4
"Social_Sciences","Sri Lanka","fem","6-9","LW",3
"Social_Sciences","Sri Lanka","fem","6-9","ML",3
"Social_Sciences","Sri Lanka","mal","6-9","BT",4
"Social_Sciences","Sri Lanka","mal","6-9","LW",2
"Social_Sciences","Sri Lanka","mal","6-9","ML",2
"Social_Sciences","Sri Lanka","mal","6-9","HG",1
"Social_Sciences","Sri Lanka","mal","6-9","TP",1
"Social_Sciences","Sri Lanka","unkn","6-9","BT",1
"Social_Sciences","Sri Lanka","unkn","6-9","ML",1
"Social_Sciences","Sri Lanka","unkn","6-9","HG",1
"Social_Sciences","Sweden","fem","6-9","BT",56
"Social_Sciences","Sweden","fem","6-9","LW",40
"Social_Sciences","Sweden","fem","6-9","ML",101
"Social_Sciences","Sweden","fem","6-9","MH",25
"Social_Sciences","Sweden","fem","6-9","HG",20
"Social_Sciences","Sweden","fem","6-9","TP",13
"Social_Sciences","Sweden","mal","6-9","BT",61
"Social_Sciences","Sweden","mal","6-9","LW",40
"Social_Sciences","Sweden","mal","6-9","ML",111
"Social_Sciences","Sweden","mal","6-9","MH",20
"Social_Sciences","Sweden","mal","6-9","HG",29
"Social_Sciences","Sweden","mal","6-9","TP",31
"Social_Sciences","Sweden","unkn","6-9","BT",7
"Social_Sciences","Sweden","unkn","6-9","LW",2
"Social_Sciences","Sweden","unkn","6-9","ML",5
"Social_Sciences","Switzerland","fem","6-9","BT",32
"Social_Sciences","Switzerland","fem","6-9","LW",47
"Social_Sciences","Switzerland","fem","6-9","ML",53
"Social_Sciences","Switzerland","fem","6-9","MH",8
"Social_Sciences","Switzerland","fem","6-9","HG",17
"Social_Sciences","Switzerland","fem","6-9","TP",16
"Social_Sciences","Switzerland","mal","6-9","BT",51
"Social_Sciences","Switzerland","mal","6-9","LW",46
"Social_Sciences","Switzerland","mal","6-9","ML",65
"Social_Sciences","Switzerland","mal","6-9","MH",15
"Social_Sciences","Switzerland","mal","6-9","HG",23
"Social_Sciences","Switzerland","mal","6-9","TP",14
"Social_Sciences","Switzerland","unkn","6-9","BT",4
"Social_Sciences","Switzerland","unkn","6-9","LW",3
"Social_Sciences","Switzerland","unkn","6-9","ML",3
"Social_Sciences","Syria","fem","6-9","LW",1
"Social_Sciences","Syria","fem","6-9","ML",1
"Social_Sciences","Syria","mal","6-9","LW",1
"Social_Sciences","Taiwan","fem","6-9","BT",51
"Social_Sciences","Taiwan","fem","6-9","LW",17
"Social_Sciences","Taiwan","fem","6-9","ML",71
"Social_Sciences","Taiwan","fem","6-9","MH",3
"Social_Sciences","Taiwan","fem","6-9","HG",18
"Social_Sciences","Taiwan","fem","6-9","TP",3
"Social_Sciences","Taiwan","mal","6-9","BT",56
"Social_Sciences","Taiwan","mal","6-9","LW",30
"Social_Sciences","Taiwan","mal","6-9","ML",84
"Social_Sciences","Taiwan","mal","6-9","MH",14
"Social_Sciences","Taiwan","mal","6-9","HG",18
"Social_Sciences","Taiwan","mal","6-9","TP",19
"Social_Sciences","Taiwan","unkn","6-9","BT",178
"Social_Sciences","Taiwan","unkn","6-9","LW",40
"Social_Sciences","Taiwan","unkn","6-9","ML",218
"Social_Sciences","Taiwan","unkn","6-9","MH",13
"Social_Sciences","Taiwan","unkn","6-9","HG",36
"Social_Sciences","Taiwan","unkn","6-9","TP",42
"Social_Sciences","Tanzania","fem","6-9","BT",1
"Social_Sciences","Tanzania","fem","6-9","LW",1
"Social_Sciences","Tanzania","fem","6-9","ML",3
"Social_Sciences","Tanzania","mal","6-9","BT",1
"Social_Sciences","Tanzania","mal","6-9","ML",3
"Social_Sciences","Tanzania","mal","6-9","MH",1
"Social_Sciences","Tanzania","mal","6-9","HG",2
"Social_Sciences","Tanzania","unkn","6-9","BT",1
"Social_Sciences","Thailand","fem","6-9","BT",7
"Social_Sciences","Thailand","fem","6-9","LW",4
"Social_Sciences","Thailand","fem","6-9","ML",6
"Social_Sciences","Thailand","fem","6-9","MH",1
"Social_Sciences","Thailand","fem","6-9","HG",1
"Social_Sciences","Thailand","fem","6-9","TP",1
"Social_Sciences","Thailand","mal","6-9","BT",10
"Social_Sciences","Thailand","mal","6-9","LW",5
"Social_Sciences","Thailand","mal","6-9","ML",5
"Social_Sciences","Thailand","mal","6-9","MH",1
"Social_Sciences","Thailand","mal","6-9","HG",4
"Social_Sciences","Thailand","mal","6-9","TP",1
"Social_Sciences","Thailand","unkn","6-9","BT",7
"Social_Sciences","Thailand","unkn","6-9","LW",3
"Social_Sciences","Thailand","unkn","6-9","ML",10
"Social_Sciences","Thailand","unkn","6-9","MH",1
"Social_Sciences","Thailand","unkn","6-9","HG",1
"Social_Sciences","Thailand","unkn","6-9","TP",4
"Social_Sciences","Trinidad and Tobago","fem","6-9","ML",1
"Social_Sciences","Trinidad and Tobago","mal","6-9","LW",1
"Social_Sciences","Tunisia","fem","6-9","BT",2
"Social_Sciences","Tunisia","fem","6-9","ML",5
"Social_Sciences","Tunisia","fem","6-9","MH",2
"Social_Sciences","Tunisia","fem","6-9","HG",1
"Social_Sciences","Tunisia","mal","6-9","BT",1
"Social_Sciences","Tunisia","mal","6-9","ML",7
"Social_Sciences","Tunisia","mal","6-9","MH",1
"Social_Sciences","Tunisia","mal","6-9","TP",1
"Social_Sciences","Tunisia","unkn","6-9","MH",1
"Social_Sciences","Turkey","fem","6-9","BT",65
"Social_Sciences","Turkey","fem","6-9","LW",26
"Social_Sciences","Turkey","fem","6-9","ML",71
"Social_Sciences","Turkey","fem","6-9","MH",24
"Social_Sciences","Turkey","fem","6-9","HG",10
"Social_Sciences","Turkey","fem","6-9","TP",17
"Social_Sciences","Turkey","mal","6-9","BT",49
"Social_Sciences","Turkey","mal","6-9","LW",53
"Social_Sciences","Turkey","mal","6-9","ML",116
"Social_Sciences","Turkey","mal","6-9","MH",50
"Social_Sciences","Turkey","mal","6-9","HG",14
"Social_Sciences","Turkey","mal","6-9","TP",26
"Social_Sciences","Turkey","unkn","6-9","BT",19
"Social_Sciences","Turkey","unkn","6-9","LW",1
"Social_Sciences","Turkey","unkn","6-9","ML",5
"Social_Sciences","Turkey","unkn","6-9","MH",3
"Social_Sciences","Turkey","unkn","6-9","HG",3
"Social_Sciences","Turkey","unkn","6-9","TP",2
"Social_Sciences","Uganda","fem","6-9","BT",4
"Social_Sciences","Uganda","fem","6-9","LW",1
"Social_Sciences","Uganda","fem","6-9","ML",1
"Social_Sciences","Uganda","mal","6-9","BT",2
"Social_Sciences","Uganda","mal","6-9","LW",2
"Social_Sciences","Uganda","mal","6-9","ML",5
"Social_Sciences","Uganda","mal","6-9","HG",3
"Social_Sciences","Uganda","unkn","6-9","BT",2
"Social_Sciences","Ukraine","fem","6-9","BT",18
"Social_Sciences","Ukraine","fem","6-9","LW",8
"Social_Sciences","Ukraine","fem","6-9","ML",28
"Social_Sciences","Ukraine","fem","6-9","MH",2
"Social_Sciences","Ukraine","fem","6-9","HG",1
"Social_Sciences","Ukraine","fem","6-9","TP",5
"Social_Sciences","Ukraine","mal","6-9","BT",6
"Social_Sciences","Ukraine","mal","6-9","LW",6
"Social_Sciences","Ukraine","mal","6-9","ML",18
"Social_Sciences","Ukraine","mal","6-9","MH",2
"Social_Sciences","Ukraine","mal","6-9","HG",2
"Social_Sciences","Ukraine","mal","6-9","TP",4
"Social_Sciences","Ukraine","unkn","6-9","BT",1
"Social_Sciences","Ukraine","unkn","6-9","ML",1
"Social_Sciences","Ukraine","unkn","6-9","MH",1
"Social_Sciences","Ukraine","unkn","6-9","HG",1
"Social_Sciences","United Arab Emirates","fem","6-9","BT",4
"Social_Sciences","United Arab Emirates","fem","6-9","LW",8
"Social_Sciences","United Arab Emirates","fem","6-9","ML",11
"Social_Sciences","United Arab Emirates","fem","6-9","HG",4
"Social_Sciences","United Arab Emirates","fem","6-9","TP",5
"Social_Sciences","United Arab Emirates","mal","6-9","BT",15
"Social_Sciences","United Arab Emirates","mal","6-9","LW",7
"Social_Sciences","United Arab Emirates","mal","6-9","ML",19
"Social_Sciences","United Arab Emirates","mal","6-9","MH",3
"Social_Sciences","United Arab Emirates","mal","6-9","HG",5
"Social_Sciences","United Arab Emirates","mal","6-9","TP",17
"Social_Sciences","United Arab Emirates","unkn","6-9","BT",1
"Social_Sciences","United Arab Emirates","unkn","6-9","LW",1
"Social_Sciences","United Arab Emirates","unkn","6-9","ML",2
"Social_Sciences","United Arab Emirates","unkn","6-9","HG",1
"Social_Sciences","United Kingdom","fem","6-9","BT",595
"Social_Sciences","United Kingdom","fem","6-9","LW",227
"Social_Sciences","United Kingdom","fem","6-9","ML",820
"Social_Sciences","United Kingdom","fem","6-9","MH",54
"Social_Sciences","United Kingdom","fem","6-9","HG",139
"Social_Sciences","United Kingdom","fem","6-9","TP",166
"Social_Sciences","United Kingdom","mal","6-9","BT",571
"Social_Sciences","United Kingdom","mal","6-9","LW",243
"Social_Sciences","United Kingdom","mal","6-9","ML",836
"Social_Sciences","United Kingdom","mal","6-9","MH",80
"Social_Sciences","United Kingdom","mal","6-9","HG",180
"Social_Sciences","United Kingdom","mal","6-9","TP",297
"Social_Sciences","United Kingdom","unkn","6-9","BT",44
"Social_Sciences","United Kingdom","unkn","6-9","LW",15
"Social_Sciences","United Kingdom","unkn","6-9","ML",43
"Social_Sciences","United Kingdom","unkn","6-9","MH",4
"Social_Sciences","United Kingdom","unkn","6-9","HG",10
"Social_Sciences","United Kingdom","unkn","6-9","TP",3
"Social_Sciences","United States","fem","6-9","BT",2134
"Social_Sciences","United States","fem","6-9","LW",1516
"Social_Sciences","United States","fem","6-9","ML",2242
"Social_Sciences","United States","fem","6-9","MH",1072
"Social_Sciences","United States","fem","6-9","HG",652
"Social_Sciences","United States","fem","6-9","TP",780
"Social_Sciences","United States","mal","6-9","BT",2068
"Social_Sciences","United States","mal","6-9","LW",1362
"Social_Sciences","United States","mal","6-9","ML",2244
"Social_Sciences","United States","mal","6-9","MH",1119
"Social_Sciences","United States","mal","6-9","HG",615
"Social_Sciences","United States","mal","6-9","TP",812
"Social_Sciences","United States","unkn","6-9","BT",182
"Social_Sciences","United States","unkn","6-9","LW",115
"Social_Sciences","United States","unkn","6-9","ML",164
"Social_Sciences","United States","unkn","6-9","MH",123
"Social_Sciences","United States","unkn","6-9","HG",60
"Social_Sciences","United States","unkn","6-9","TP",60
"Social_Sciences","Uruguay","fem","6-9","BT",1
"Social_Sciences","Uruguay","fem","6-9","LW",1
"Social_Sciences","Uruguay","fem","6-9","ML",1
"Social_Sciences","Uruguay","mal","6-9","BT",1
"Social_Sciences","Uruguay","mal","6-9","LW",1
"Social_Sciences","Uruguay","mal","6-9","ML",3
"Social_Sciences","Uzbekistan","mal","6-9","ML",1
"Social_Sciences","Uzbekistan","unkn","6-9","ML",1
"Social_Sciences","Venezuela","fem","6-9","BT",3
"Social_Sciences","Venezuela","fem","6-9","ML",3
"Social_Sciences","Venezuela","mal","6-9","BT",7
"Social_Sciences","Venezuela","mal","6-9","LW",2
"Social_Sciences","Venezuela","mal","6-9","ML",1
"Social_Sciences","Venezuela","unkn","6-9","BT",1
"Social_Sciences","Venezuela","unkn","6-9","LW",1
"Social_Sciences","Vietnam","fem","6-9","BT",3
"Social_Sciences","Vietnam","fem","6-9","LW",5
"Social_Sciences","Vietnam","fem","6-9","ML",5
"Social_Sciences","Vietnam","fem","6-9","MH",1
"Social_Sciences","Vietnam","fem","6-9","HG",4
"Social_Sciences","Vietnam","fem","6-9","TP",1
"Social_Sciences","Vietnam","mal","6-9","BT",1
"Social_Sciences","Vietnam","mal","6-9","LW",7
"Social_Sciences","Vietnam","mal","6-9","ML",8
"Social_Sciences","Vietnam","mal","6-9","HG",3
"Social_Sciences","Vietnam","mal","6-9","TP",9
"Social_Sciences","Vietnam","unkn","6-9","ML",2
"Social_Sciences","Vietnam","unkn","6-9","TP",2
"Social_Sciences","Yemen","mal","6-9","LW",1
"Social_Sciences","Yemen","mal","6-9","TP",2
"Social_Sciences","Zambia","fem","6-9","BT",1
"Social_Sciences","Zambia","fem","6-9","ML",2
"Social_Sciences","Zambia","mal","6-9","BT",2
